year_month,uf,product,unit,volume,created_at
2019,MINAS GERAIS,GLP (m3),m3,"109962,260869565",2023-12-03
2020,MINAS GERAIS,GLP (m3),m3,null,2023-12-03
2000,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"134078,473469388",2023-12-03
2001,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"116777,783673469",2023-12-03
2002,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"100999,045918367",2023-12-03
2003,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"73561,65",2023-12-03
2004,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"67325,4540816327",2023-12-03
2005,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"66632,1765306122",2023-12-03
2006,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"55208,0704081633",2023-12-03
2007,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"57867,6229074343",2023-12-03
2008,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"717395,282111023",2023-12-03
2009,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"45902,655",2023-12-03
2010,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"39835,126",2023-12-03
2011,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"22262,591",2023-12-03
2012,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"24438,551",2023-12-03
2013,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"28504,501",2023-12-03
2014,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"39565,946",2023-12-03
2015,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"15578,542",2023-12-03
2016,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"13617,963",2023-12-03
2017,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"12813,548",2023-12-03
2018,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"11253,532",2023-12-03
2019,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"10191,687",2023-12-03
2020,MINAS GERAIS,ÓLEO COMBUSTÍVEL (m3),m3,"8660,678",2023-12-03
2000,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"346959,228",2023-12-03
2001,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"314194,587",2023-12-03
2002,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"330417,334",2023-12-03
2003,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"4459464,588",2023-12-03
2004,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"424468,256",2023-12-03
2005,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"430548,609",2023-12-03
2006,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"479172,264",2023-12-03
2007,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"491687,67490012",2023-12-03
2008,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"538586,796738901",2023-12-03
2009,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"524366,205408133",2023-12-03
2010,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"548454,502622659",2023-12-03
2011,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"593425,928955112",2023-12-03
2012,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"564704,557425061",2023-12-03
2013,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"579778,844",2023-12-03
2014,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"592777,737",2023-12-03
2015,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"565255,542722744",2023-12-03
2016,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"6794026,073",2023-12-03
2017,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"526376,107683835",2023-12-03
2018,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"554381,8",2023-12-03
2019,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"654729,334",2023-12-03
2020,MINAS GERAIS,ÓLEO DIESEL (m3),m3,"657632,661",2023-12-03
2000,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"7981,112",2023-12-03
2001,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"10511,114",2023-12-03
2002,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"13707,642",2023-12-03
2003,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"6986,376",2023-12-03
2004,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"7691,168",2023-12-03
2005,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"9551,657",2023-12-03
2006,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"11345,714",2023-12-03
2007,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"10377,832",2023-12-03
2008,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"12369,547",2023-12-03
2009,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"13368,268",2023-12-03
2010,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"18542,83",2023-12-03
2011,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"303673,902",2023-12-03
2012,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"28570,995",2023-12-03
2013,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"27406,993",2023-12-03
2014,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"28425,778",2023-12-03
2015,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"27410,642",2023-12-03
2016,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"24302,615",2023-12-03
2017,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"25432,751",2023-12-03
2018,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"24676,796",2023-12-03
2019,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"23844,482",2023-12-03
2020,MINAS GERAIS,QUEROSENE DE AVIAÇÃO (m3),m3,"3055,302",2023-12-03
2000,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,"1408,416",2023-12-03
2001,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,"2075,086",2023-12-03
2002,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,"912,464",2023-12-03
2003,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,"2720,938",2023-12-03
2004,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,"925,071",2023-12-03
2005,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,"1348,881",2023-12-03
2006,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,"7826,729",2023-12-03
2007,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,"456,073457686318",2023-12-03
2008,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,297,2023-12-03
2009,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,194,2023-12-03
2010,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,310,2023-12-03
2011,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,285,2023-12-03
2012,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,265,2023-12-03
2013,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,219,2023-12-03
2014,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,220,2023-12-03
2015,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,180,2023-12-03
2016,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,225,2023-12-03
2017,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,85,2023-12-03
2018,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,202,2023-12-03
2019,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,1653,2023-12-03
2020,MINAS GERAIS,QUEROSENE ILUMINANTE (m3),m3,null,2023-12-03
2000,PARÁ,GASOLINA C (m3),m3,"31009,972",2023-12-03
2001,PARÁ,GASOLINA C (m3),m3,"35192,03",2023-12-03
2002,PARÁ,GASOLINA C (m3),m3,"23442,792",2023-12-03
2003,PARÁ,GASOLINA C (m3),m3,"28449,86",2023-12-03
2004,PARÁ,GASOLINA C (m3),m3,"30982,402",2023-12-03
2005,PARÁ,GASOLINA C (m3),m3,"32669,728",2023-12-03
2006,PARÁ,GASOLINA C (m3),m3,"30486,615",2023-12-03
2007,PARÁ,GASOLINA C (m3),m3,"38807,0078029016",2023-12-03
2008,PARÁ,GASOLINA C (m3),m3,"559079,28884907",2023-12-03
2009,PARÁ,GASOLINA C (m3),m3,"58116,03",2023-12-03
2010,PARÁ,GASOLINA C (m3),m3,"59425,18",2023-12-03
2011,PARÁ,GASOLINA C (m3),m3,"67331,16",2023-12-03
2012,PARÁ,GASOLINA C (m3),m3,"79466,42",2023-12-03
2013,PARÁ,GASOLINA C (m3),m3,"87507,61",2023-12-03
2014,PARÁ,GASOLINA C (m3),m3,"93919,45",2023-12-03
2015,PARÁ,GASOLINA C (m3),m3,"92873,5",2023-12-03
2016,PARÁ,GASOLINA C (m3),m3,"96806,133",2023-12-03
2017,PARÁ,GASOLINA C (m3),m3,"88905,137",2023-12-03
2018,PARÁ,GASOLINA C (m3),m3,"98257,362",2023-12-03
2019,PARÁ,GASOLINA C (m3),m3,"87486,014",2023-12-03
2020,PARÁ,GASOLINA C (m3),m3,"98411,483",2023-12-03
2000,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"6576,997",2023-12-03
2001,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"428,769",2023-12-03
2002,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"312,711",2023-12-03
2003,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"294,788",2023-12-03
2004,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"269,382",2023-12-03
2005,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"383,746",2023-12-03
2006,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"162,353",2023-12-03
2007,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"301,943690130099",2023-12-03
2008,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"295,918002949609",2023-12-03
2009,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"249,067405935512",2023-12-03
2010,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"290,477221671448",2023-12-03
2011,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"314,264976663733",2023-12-03
2012,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"377,353554553084",2023-12-03
2013,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"4619,95188035122",2023-12-03
2014,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"319,122",2023-12-03
2015,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"317,209200823833",2023-12-03
2016,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"317,4",2023-12-03
2017,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"474,601",2023-12-03
2018,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"236,73",2023-12-03
2019,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"424,982",2023-12-03
2020,PARÁ,GASOLINA DE AVIAÇÃO (m3),m3,"415,877",2023-12-03
2000,PARÁ,GLP (m3),m3,"21878,5909090909",2023-12-03
2001,PARÁ,GLP (m3),m3,"23610,1290909091",2023-12-03
2002,PARÁ,GLP (m3),m3,"20532,3781818182",2023-12-03
2003,PARÁ,GLP (m3),m3,"19219,8163636364",2023-12-03
2004,PARÁ,GLP (m3),m3,"253216,516363636",2023-12-03
2005,PARÁ,GLP (m3),m3,"23591,0909090909",2023-12-03
2006,PARÁ,GLP (m3),m3,"23175,8818181818",2023-12-03
2007,PARÁ,GLP (m3),m3,"25059,3468725128",2023-12-03
2008,PARÁ,GLP (m3),m3,"24681,634057971",2023-12-03
2009,PARÁ,GLP (m3),m3,"24484,3964154071",2023-12-03
2010,PARÁ,GLP (m3),m3,"25953,8475259458",2023-12-03
2011,PARÁ,GLP (m3),m3,"26547,354216974",2023-12-03
2012,PARÁ,GLP (m3),m3,"28971,5971816754",2023-12-03
2013,PARÁ,GLP (m3),m3,"30566,3916809952",2023-12-03
2014,PARÁ,GLP (m3),m3,"31666,7391304348",2023-12-03
2015,PARÁ,GLP (m3),m3,"30122,3315217391",2023-12-03
2016,PARÁ,GLP (m3),m3,"29408,5380434783",2023-12-03
2017,PARÁ,GLP (m3),m3,"377542,306443416",2023-12-03
2018,PARÁ,GLP (m3),m3,"31078,9927536232",2023-12-03
2019,PARÁ,GLP (m3),m3,"30247,6884057971",2023-12-03
2020,PARÁ,GLP (m3),m3,null,2023-12-03
2000,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"50535,8969387755",2023-12-03
2001,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"44679,4948979592",2023-12-03
2002,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"44368,1744897959",2023-12-03
2003,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"57309,1857142857",2023-12-03
2004,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"50074,8897959184",2023-12-03
2005,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"51597,4775510204",2023-12-03
2006,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"58087,3397959184",2023-12-03
2007,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"925205,273987565",2023-12-03
2008,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"88550,3795143922",2023-12-03
2009,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"66681,564",2023-12-03
2010,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"68394,806",2023-12-03
2011,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"68940,591",2023-12-03
2012,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"71951,715",2023-12-03
2013,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"62832,501",2023-12-03
2014,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"74172,758",2023-12-03
2015,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"72377,833",2023-12-03
2016,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"73278,819",2023-12-03
2017,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"79561,349",2023-12-03
2018,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"64206,088",2023-12-03
2019,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"35082,001",2023-12-03
2020,PARÁ,ÓLEO COMBUSTÍVEL (m3),m3,"511837,649",2023-12-03
2000,PARÁ,ÓLEO DIESEL (m3),m3,"86689,774",2023-12-03
2001,PARÁ,ÓLEO DIESEL (m3),m3,"82785,696",2023-12-03
2002,PARÁ,ÓLEO DIESEL (m3),m3,"1133371,494",2023-12-03
2003,PARÁ,ÓLEO DIESEL (m3),m3,"107827,09",2023-12-03
2004,PARÁ,ÓLEO DIESEL (m3),m3,"124360,664",2023-12-03
2005,PARÁ,ÓLEO DIESEL (m3),m3,"117334,44",2023-12-03
2006,PARÁ,ÓLEO DIESEL (m3),m3,"130813,888",2023-12-03
2007,PARÁ,ÓLEO DIESEL (m3),m3,"137757,699440738",2023-12-03
2008,PARÁ,ÓLEO DIESEL (m3),m3,"136524,696990191",2023-12-03
2009,PARÁ,ÓLEO DIESEL (m3),m3,"114485,614677291",2023-12-03
2010,PARÁ,ÓLEO DIESEL (m3),m3,"125487,387442922",2023-12-03
2011,PARÁ,ÓLEO DIESEL (m3),m3,"128072,718875617",2023-12-03
2012,PARÁ,ÓLEO DIESEL (m3),m3,"154354,542326437",2023-12-03
2013,PARÁ,ÓLEO DIESEL (m3),m3,"149426,216",2023-12-03
2014,PARÁ,ÓLEO DIESEL (m3),m3,"176429,198",2023-12-03
2015,PARÁ,ÓLEO DIESEL (m3),m3,"2321405,88491214",2023-12-03
2016,PARÁ,ÓLEO DIESEL (m3),m3,"173175,476",2023-12-03
2017,PARÁ,ÓLEO DIESEL (m3),m3,"194939,306954831",2023-12-03
2018,PARÁ,ÓLEO DIESEL (m3),m3,"214874,743",2023-12-03
2019,PARÁ,ÓLEO DIESEL (m3),m3,"211519,152",2023-12-03
2020,PARÁ,ÓLEO DIESEL (m3),m3,"246890,088",2023-12-03
2000,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"8625,508",2023-12-03
2001,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"8625,068",2023-12-03
2002,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"9446,701",2023-12-03
2003,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"7315,708",2023-12-03
2004,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"7886,267",2023-12-03
2005,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"8067,388",2023-12-03
2006,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"7649,402",2023-12-03
2007,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"9237,997",2023-12-03
2008,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"9503,493",2023-12-03
2009,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"9879,898",2023-12-03
2010,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"131796,064",2023-12-03
2011,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"14920,801",2023-12-03
2012,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"13343,918",2023-12-03
2013,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"14193,728",2023-12-03
2014,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"12979,206",2023-12-03
2015,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"13203,251",2023-12-03
2016,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"10530,122",2023-12-03
2017,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"8957,654",2023-12-03
2018,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"11229,291",2023-12-03
2019,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"9435,636",2023-12-03
2020,PARÁ,QUEROSENE DE AVIAÇÃO (m3),m3,"7009,874",2023-12-03
2000,PARÁ,QUEROSENE ILUMINANTE (m3),m3,"305,25",2023-12-03
2001,PARÁ,QUEROSENE ILUMINANTE (m3),m3,"222,35",2023-12-03
2002,PARÁ,QUEROSENE ILUMINANTE (m3),m3,"307,3",2023-12-03
2003,PARÁ,QUEROSENE ILUMINANTE (m3),m3,"158,65",2023-12-03
2004,PARÁ,QUEROSENE ILUMINANTE (m3),m3,102,2023-12-03
2005,PARÁ,QUEROSENE ILUMINANTE (m3),m3,"882,58",2023-12-03
2006,PARÁ,QUEROSENE ILUMINANTE (m3),m3,"25,4",2023-12-03
2007,PARÁ,QUEROSENE ILUMINANTE (m3),m3,"15,4",2023-12-03
2008,PARÁ,QUEROSENE ILUMINANTE (m3),m3,10,2023-12-03
2009,PARÁ,QUEROSENE ILUMINANTE (m3),m3,16,2023-12-03
2010,PARÁ,QUEROSENE ILUMINANTE (m3),m3,6,2023-12-03
2011,PARÁ,QUEROSENE ILUMINANTE (m3),m3,6,2023-12-03
2012,PARÁ,QUEROSENE ILUMINANTE (m3),m3,5,2023-12-03
2013,PARÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2014,PARÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2015,PARÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2016,PARÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2017,PARÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2018,PARÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2019,PARÁ,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2020,PARÁ,QUEROSENE ILUMINANTE (m3),m3,null,2023-12-03
2000,PARAÍBA,GASOLINA C (m3),m3,"20166,052",2023-12-03
2001,PARAÍBA,GASOLINA C (m3),m3,"217513,106",2023-12-03
2002,PARAÍBA,GASOLINA C (m3),m3,"22929,179",2023-12-03
2003,PARAÍBA,GASOLINA C (m3),m3,"19753,781",2023-12-03
2004,PARAÍBA,GASOLINA C (m3),m3,"24053,047",2023-12-03
2005,PARAÍBA,GASOLINA C (m3),m3,"23359,129",2023-12-03
2006,PARAÍBA,GASOLINA C (m3),m3,"23983,604",2023-12-03
2007,PARAÍBA,GASOLINA C (m3),m3,"24612,7761019362",2023-12-03
2008,PARAÍBA,GASOLINA C (m3),m3,"26784,2645002268",2023-12-03
2009,PARAÍBA,GASOLINA C (m3),m3,"27279,82",2023-12-03
2010,PARAÍBA,GASOLINA C (m3),m3,"36572,34",2023-12-03
2011,PARAÍBA,GASOLINA C (m3),m3,"42315,52",2023-12-03
2012,PARAÍBA,GASOLINA C (m3),m3,"43373,81",2023-12-03
2013,PARAÍBA,GASOLINA C (m3),m3,"52589,2",2023-12-03
2014,PARAÍBA,GASOLINA C (m3),m3,"686269,949",2023-12-03
2015,PARAÍBA,GASOLINA C (m3),m3,"58663,67",2023-12-03
2016,PARAÍBA,GASOLINA C (m3),m3,"57700,37",2023-12-03
2017,PARAÍBA,GASOLINA C (m3),m3,"59386,612",2023-12-03
2018,PARAÍBA,GASOLINA C (m3),m3,"49164,062",2023-12-03
2019,PARAÍBA,GASOLINA C (m3),m3,"56321,962",2023-12-03
2020,PARAÍBA,GASOLINA C (m3),m3,"52192,27",2023-12-03
2000,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,0,2023-12-03
2001,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"19,617",2023-12-03
2002,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"0,811",2023-12-03
2003,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"0,621",2023-12-03
2004,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"12,367",2023-12-03
2005,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,0,2023-12-03
2006,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"159,18",2023-12-03
2007,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"0,83882281323545",2023-12-03
2008,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"11,5239736142772",2023-12-03
2009,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"15,7170583661891",2023-12-03
2010,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"33,5378103356094",2023-12-03
2011,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"18,009975315869",2023-12-03
2012,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"34,6001434929547",2023-12-03
2013,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"16,0973997816203",2023-12-03
2014,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"24,076",2023-12-03
2015,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"20,6388218094899",2023-12-03
2016,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,23,2023-12-03
2017,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,28,2023-12-03
2018,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,41,2023-12-03
2019,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,"199,931",2023-12-03
2020,PARAÍBA,GASOLINA DE AVIAÇÃO (m3),m3,null,2023-12-03
2000,PARAÍBA,GLP (m3),m3,"17017,5618181818",2023-12-03
2001,PARAÍBA,GLP (m3),m3,"16365,0181818182",2023-12-03
2002,PARAÍBA,GLP (m3),m3,"14799,7236363636",2023-12-03
2003,PARAÍBA,GLP (m3),m3,"15725,2709090909",2023-12-03
2004,PARAÍBA,GLP (m3),m3,"14005,3890909091",2023-12-03
2005,PARAÍBA,GLP (m3),m3,"13545,3490909091",2023-12-03
2006,PARAÍBA,GLP (m3),m3,"13781,1",2023-12-03
2007,PARAÍBA,GLP (m3),m3,"15539,8033548936",2023-12-03
2008,PARAÍBA,GLP (m3),m3,"14550,0579710145",2023-12-03
2009,PARAÍBA,GLP (m3),m3,"15570,5471014493",2023-12-03
2010,PARAÍBA,GLP (m3),m3,"207406,780039691",2023-12-03
2011,PARAÍBA,GLP (m3),m3,"19232,0072463768",2023-12-03
2012,PARAÍBA,GLP (m3),m3,"18292,8969467434",2023-12-03
2013,PARAÍBA,GLP (m3),m3,"20184,7248379782",2023-12-03
2014,PARAÍBA,GLP (m3),m3,"21401,481884058",2023-12-03
2015,PARAÍBA,GLP (m3),m3,"21590,4221014493",2023-12-03
2016,PARAÍBA,GLP (m3),m3,"20302,5144927536",2023-12-03
2017,PARAÍBA,GLP (m3),m3,"21187,698079841",2023-12-03
2018,PARAÍBA,GLP (m3),m3,"17018,9112318841",2023-12-03
2019,PARAÍBA,GLP (m3),m3,"19693,0652173913",2023-12-03
2020,PARAÍBA,GLP (m3),m3,"21706,097826087",2023-12-03
2000,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"41013,8775510204",2023-12-03
2001,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"583,059183673469",2023-12-03
2002,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"680,84693877551",2023-12-03
2003,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"587,244897959184",2023-12-03
2004,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"695,295918367347",2023-12-03
2005,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"656,404081632653",2023-12-03
2006,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"172,275510204082",2023-12-03
2007,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"116,37",2023-12-03
2008,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"57,3268570132507",2023-12-03
2009,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"174,4",2023-12-03
2010,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"42,01",2023-12-03
2011,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"484,93",2023-12-03
2012,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"2337,325",2023-12-03
2013,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"327577,164",2023-12-03
2014,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"51601,135",2023-12-03
2015,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"42723,04",2023-12-03
2016,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"31274,414",2023-12-03
2017,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"47300,54",2023-12-03
2018,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,"46770,15",2023-12-03
2019,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2020,PARAÍBA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2000,PARAÍBA,ÓLEO DIESEL (m3),m3,"20436,9",2023-12-03
2001,PARAÍBA,ÓLEO DIESEL (m3),m3,"24088,109",2023-12-03
2002,PARAÍBA,ÓLEO DIESEL (m3),m3,"25456,734",2023-12-03
