ANO,COMBUSTÍVEL,ESTADO,UNIDADE,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
2020,ÓLEO DIESEL S-500 (m3),PARÁ,m3,84606.153000000006,81208.888999999996,84718.593999999997,79856.881999999998,85220.831000000006,92422.532999999996,100676.07399999999,99069.452000000005,97304.812999999995,,,,805084.22100000002
2020,ÓLEO DIESEL S-500 (m3),AMAPÁ,m3,6712.9520000000002,6104.2619999999997,6429.5540000000001,6690.5519999999997,6078.3,6465.3119999999999,7026.5559999999996,7948.5,7337.5370000000003,,,,60793.524999999994
2020,ÓLEO DIESEL S-500 (m3),TOCANTINS,m3,32948.550000000003,38344.629999999997,39744.79,33755.08,35806.86,36373.610999999997,40821.18,38864.19,39696.75,,,,336355.64099999995
2020,ÓLEO DIESEL S-500 (m3),MARANHÃO,m3,56710.576000000001,52940.061999999998,49630.464,47941.258000000002,47867.156999999999,60973.981,63727.188000000002,67243.967999999993,67288.331999999995,,,,514322.98600000003
2020,ÓLEO DIESEL S-500 (m3),PIAUÍ,m3,15926,13305.58,13461.343000000001,12493.85,14733.62,15910.25,17508.259999999998,16541.22,16730.14,,,,136610.26299999998
2020,ÓLEO DIESEL S-500 (m3),CEARÁ,m3,10690.1,9493.4,7771.1139999999996,5708.9,7119.6,8242.6,9085.9,9157.9,9049.6,,,,76319.114000000001
2020,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,m3,21591.102999999999,19515.5,18230.768,14969.947,16973.5,18245.099999999999,20335.099999999999,19552,20346.2,,,,169759.21800000002
2020,ÓLEO DIESEL S-500 (m3),PARAÍBA,m3,14109.38,11929.8,11038.56,8728.2000000000007,9356.82,10556.83,12767,13749.47,14770.76,,,,107006.81999999999
2020,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,m3,3187.1,2579.1,2475.9,2140.5,2111.4,2353.8000000000002,2542.4,2628.1,2750.8,,,,22769.1
2020,ÓLEO DIESEL S-500 (m3),ALAGOAS,m3,13637,11617,9809,7835.5,7381.5,7371.5,9372.5,10006,11104.7,,,,88134.7
2020,ÓLEO DIESEL S-500 (m3),SERGIPE,m3,8474.5,6958.5,7106.5,7136,7895,6654.5,6956,7447.5,6888,,,,65516.5
2020,ÓLEO DIESEL S-500 (m3),BAHIA,m3,103435.3,97063.4,101373.02099999999,87812.186000000002,91804.403000000006,102269.247,108356.101,111616.511,111922.599,,,,915652.76800000004
2020,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,m3,272212.09399999998,268613.929,296150.55900000001,258639.867,278235.34499999997,302538.15000000002,331557.96999999997,323497.51799999998,326407.60600000003,,,,2657853.0380000002
2020,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,m3,40113.03,39997.620999999999,40645,36485.627,39312.343999999997,41922.065999999999,44987.55,45859.561000000002,46500.53,,,,375823.32899999991
2020,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,m3,50007.38,46028.89,48479.042999999998,40919.120999999999,45799.09,53374.000999999997,53481.053999999996,55388.94,53451.652000000002,,,,446929.17100000003
2020,ÓLEO DIESEL S-500 (m3),SÃO PAULO,m3,397804.56099999999,395116.18199999997,465270.66499999998,442261.55699999997,475081.20500000002,498678.739,554360.89099999995,518656.41899999999,526360.92700000003,,,,4273591.1459999997
2020,ÓLEO DIESEL S-500 (m3),PARANÁ,m3,237172.75099999999,294025.69099999999,292131.28399999999,230398.02900000001,251157.26800000001,246568.52900000001,274719.39399999997,273479.58899999998,286596.32500000001,,,,2386248.8600000003
2020,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,m3,100281.61199999999,96826.411999999997,100048.48699999999,88363.873999999996,91958.736999999994,86959.952000000005,92915.425000000003,93699.649000000005,96365.362999999998,,,,847419.51100000006
2020,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,m3,157708.742,157135.26300000001,221449.83199999999,180505.97099999999,164610.38699999999,144846.88200000001,140683.927,163166.32999999999,144939.59899999999,,,,1475046.933
2020,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,m3,55391.631999999998,73826.794999999998,85763.475000000006,58008.482000000004,62762.868000000002,64825.624000000003,80225.452000000005,76233.664000000004,84178.444000000003,,,,641216.4360000001
2020,ÓLEO DIESEL S-500 (m3),MATO GROSSO,m3,154195.4,169852.26,129212.52800000001,92213.422000000006,119451.61199999999,151928.166,168693.95499999999,134370.26800000001,131683.90900000001,,,,1251601.5199999998
2020,ÓLEO DIESEL S-500 (m3),GOIÁS,m3,101054.39999999999,120935.595,126006.906,104739.17,117458.22,130110.2,150423.82,143609.71,138652.48000000001,,,,1132990.5009999999
2020,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,m3,10026,10350,9978,8193.8070000000007,9256.5,9805.5,10902.5,11450.1,10519,,,,90481.407000000007
2020,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),ACRE,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),AMAZONAS,m3,1032.9870000000001,0,0.46500000000000002,6533.991,5460.7070000000003,9202.3770000000004,15144.893,0,0,,,,37375.42
2020,ÓLEO DIESEL S-1800 (m3),RORAIMA,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),PARÁ,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),AMAPÁ,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),TOCANTINS,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),MARANHÃO,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),PIAUÍ,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),CEARÁ,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),PARAÍBA,m3,0,16,81,43,30,35,41,36,48,,,,330
2020,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,m3,250,258,258,195,307,440,356,245,201,,,,2510
2020,ÓLEO DIESEL S-1800 (m3),ALAGOAS,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),SERGIPE,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),BAHIA,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),PARANÁ,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),MATO GROSSO,m3,167,301,368,311,644,708,847,1472,0,,,,4818
2020,ÓLEO DIESEL S-1800 (m3),GOIÁS,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,m3,1332.7,1290.5,1817.6,1616,1550,1629.2,2343.5,2466.59,2485.9499999999998,,,,16532.04
2020,ÓLEO DIESEL MARÍTIMO (m3),ACRE,m3,59,114,123,62,193,111,91,97,87,,,,937
2020,ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,m3,13937.434999999999,12828.828,14965.630999999999,14762.751,13351.599,13619.994000000001,19036.644,16951.13,17712.097000000002,,,,137166.10900000003
2020,ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL MARÍTIMO (m3),PARÁ,m3,11805.369000000001,14032.587,12468.769,10222.219999999999,9488.268,12142.089,13381.138999999999,16378.618,15905.664000000001,,,,115824.723
2020,ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,m3,148,96,147,123,123,227,179,164.5,212.5,,,,1420
2020,ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,m3,810,660,1195,620,645,575,675,620,900,,,,6700
2020,ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,m3,20,100,130,85,275,165,255,210,200,,,,1440
2020,ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,m3,720,605,790,881,1124,696,1266,920,1126,,,,8128
2020,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,m3,620,630,635,480,465,555,565,465,469,,,,4884
2020,ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,m3,10,0,25,0,0,0,0,0,0,,,,35
2020,ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,m3,966,709.6,565,80,190,255,187,170,185,,,,3307.6
2020,ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,m3,105,215,40,0,85,0,20,5,50,,,,520
2020,ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,m3,70,75,55,80,60,35,85,90,195,,,,745
2020,ÓLEO DIESEL MARÍTIMO (m3),BAHIA,m3,1275,1009,767,598,530,264,341,656,761,,,,6201
2020,ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,m3,2033,2039.817,2233.864,1897,1759.556,1690,2485,1604,2527.7069999999999,,,,18269.944
2020,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,m3,27118.505000000001,22383.562000000002,20448.43,14651.803,15091.075999999999,12113.966,22951.328000000001,18872.302,19329.804,,,,172960.77600000001
2020,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,m3,2612,2099,1999.7,1567,1986,1850,2643.3939999999998,2431.1,2432.1999999999998,,,,19620.394
2020,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,m3,664.5,777.81,893,507.84500000000003,883.96199999999999,647,537.96,718.43600000000004,800,,,,6430.5129999999999
2020,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,m3,3370.9949999999999,4464.1139999999996,4407.8130000000001,3363.9630000000002,5065.8230000000003,4966.42,5526.5439999999999,5211.03,5605.2969999999996,,,,41981.998999999996
2020,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,m3,2267,1994,2268.5,2438,1639,1880.5,1935,2002,1965,,,,18389
2020,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,m3,268,223,209,83,88,100,151,167,169,,,,1458
2020,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),ACRE,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,m3,40,20,30,0,0,30,25,20,70,,,,235
2020,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,m3,35,45,10,45,15,25,35,25,40,,,,275
2020,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,m3,1005,1062,400,476.48500000000001,411,654,975,650,1027,,,,6660.4850000000006
2020,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,m3,921,908,587,318,474,680,896,728,923,,,,6435
2020,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,m3,5,0,0,5,15,10,15,30,35,,,,115
2020,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,m3,50,50,5,10,30,30,5,30,30,,,,240
2020,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,m3,10,10,10,0,0,10,10,0,10,,,,60
2020,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,,,,0
2020,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,m3,45,45,0,0,0,0,0,0,0,,,,90
2020,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,m3,0,0,0,0,0,0,0,0,41.4,,,,41.4
2020,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,,,,0
